st,stname,year,population,domestics,immigrants,bach_share,efi_score,cm_share,ehs_share,ifpbs_share,nrm_share,ttuhos_share,private_gdp
39,Ohio,2023,11824034,11220955,603079,0.32010230972093967,6.0797459977586,0.19579189835361868,0.10945745577901775,0.44320471544545104,0.01638391516250934,0.23516201525940314,636199.3
40,Oklahoma,2023,4063882,3817771,246111,0.2876961168829285,7.493154144161733,0.13774131000291223,0.10311390717970897,0.3383588459153525,0.14081509413861962,0.2799708427634066,174580.8
41,Oregon,2023,4253653,3847537,406116,0.3782974745818301,4.843532067543254,0.18065376396583963,0.11471757029624463,0.4535945778273815,0.020297583740155806,0.23073650417037853,225946.4
42,Pennsylvania,2023,13017721,11992087,1025634,0.3534473437062629,6.905041492115584,0.15342927286119765,0.14326840300898736,0.4503780014820122,0.022168316921922043,0.2307560057258808,722296.2
44,Rhode Island,2023,1103429,942299,161130,0.391249251684425,5.571283916504341,0.12019183156968109,0.1577493718708163,0.47946338511196285,0.003455168998844609,0.2391402424486951,54280.1
45,South Carolina,2023,5387830,5072993,314837,0.3308979464197091,6.838258941203468,0.21002255097725941,0.08728580135012153,0.4179316767154789,0.008142712570280135,0.2766172583868601,230666.0
46,South Dakota,2023,918305,875534,42771,0.3301714873893003,8.184761751940647,0.12701728811775642,0.12061926189812658,0.38717510479861705,0.10347925562287698,0.2617090895626229,51157.9
47,Tennessee,2023,7148304,6715681,432623,0.31859082521233434,8.301661515001681,0.17955420504060754,0.1190469278539512,0.3968015985584612,0.006889133404255921,0.29770813514272426,387306.9
48,Texas,2023,30727890,25245001,5482889,0.34267795667417933,8.154265862316818,0.1720302051983472,0.07399100060389209,0.4067551370554267,0.10185062096799948,0.2453730361743346,1947481.2
49,Utah,2023,3443222,3136030,307192,0.3836726274001847,7.324222491332262,0.1854555814129099,0.08111772418669468,0.46394124921422736,0.022269360408042782,0.24721608477812526,202153.2
50,Vermont,2023,648708,619789,28919,0.41894595265421114,4.868820526809331,0.12220304814127894,0.153219901620837,0.4206015643899686,0.01587291347471978,0.2881025723731957,30785.5
51,Virginia,2023,8734685,7578901,1155784,0.4247589026699274,7.113668990286566,0.1298567234334062,0.0901967566102571,0.5562759674250755,0.006578644145380945,0.21709190838588044,503254.9
53,Washington,2023,7857320,6628027,1229293,0.4060238607471152,6.341393374162274,0.12117264904248494,0.07221837325795538,0.5582784807961715,0.011145533440958156,0.23718496346242993,597553.2
54,West Virginia,2023,1770495,1737502,32993,0.24213305768549354,5.4986716401857665,0.14265925138450816,0.1429506497157768,0.30818961099054937,0.15355520607279982,0.2526452818363659,68096.5
55,Wisconsin,2023,5930405,5609306,321099,0.3405882667106879,6.862037581482478,0.21965712242086932,0.11343195441365554,0.4123494091866959,0.016915425418351566,0.23764608856042774,312174.5
56,Wyoming,2023,585067,563431,21636,0.3044266082335211,7.0182280370078205,0.13653626985184197,0.058623802969080714,0.2888000828856031,0.2226840134393085,0.2933558308541657,33783.3
